Name,URL,Category,Description,Comment/Reason,Language,Target OS,Author,last_commit,Commits,Branch,Packages,Releases,Watch,Star,Fork,Tags,Has Readme,Readme,Repo Name
"A portable device that can spoof/emulate any magnetic stripe, credit card or hotel card ""wirelessly"", even on standard magstripe (non-NFC/RFID) readers. It can disable Chip&PIN and predict AMEX card numbers with 100% accuracy.",https://github.com/samyk/magspoof.git,,,,"[""Eagle"",""KiCad Layout"",""C""]",,samyk,"January 11, 2017",,1,0,0,186,2.7k,492,,Yes,,magspoof
"Exploits locked/password protected computers over USB, drops persistent WebSocket-based backdoor, exposes internal router, and siphons cookies using Raspberry Pi Zero & Node.js.",https://github.com/samyk/poisontap.git,,,,"[""JavaScript"",""HTML"",""Shell""]",,samyk,"November 26, 2018",,1,0,0,334,5.2k,982,,Yes,,poisontap
,https://github.com/samyk/pwnat,,,,,,,,,,,,,,,,,,
,https://github.com/SandySekharan/CTF-tool,,,,,,,,,,,,,,,,,,
,https://github.com/sbilly/awesome-security,,,,,,,,,,,,,,,,,,
,https://github.com/sbousseaden/EVTX-ATTACK-SAMPLES,,,,,,,,,,,,,,,,,,
Mentalist is a graphical tool for custom wordlist generation. It utilizes common human paradigms for constructing passwords and can output the full wordlist as well as rules compatible with Hashcat and John the Ripper.,https://github.com/sc0tfree/mentalist.git,,,,"[""Python""]",,sc0tfree,"November 7, 2017",,1,0,0,26,671,109,"wordlist, wordlist-generator, password, cracking, cracking-hashes, wordlist-technique",Yes,,mentalist
,https://github.com/sc0tfree/updog,,,,,,,,,,,,,,,,,,
SCADA StrangeLove Default/Hardcoded Passwords List,https://github.com/scadastrangelove/SCADAPASS.git,,,,[],,scadastrangelove,,,2,0,0,51,317,142,,No,,SCADAPASS
Passively scan for Bluetooth Low Energy devices and attempt to fingerprint them,https://github.com/scipag/btle-sniffer.git,,,,"[""Python""]",,scipag,"May 17, 2017",,2,0,4,3,69,30,"bluetooth, bluetooth-low-energy, sniffer, sniffing, security, security-audit, security-scanner, security-protocol, security-vulnerability, security-hardening, wireless, wireless-network, wireless-communication",Yes,,btle-sniffer
"Script collection to bypass Network Access Control (NAC, 802.1x)",https://github.com/scipag/nac_bypass.git,,,,"[""Shell""]",,scipag,"February 20, 2020",,1,0,2,7,65,18,"bash, nac, bypass, redteam, pentest, network",Yes,,nac_bypass
Advanced vulnerability scanning with Nmap NSE,https://github.com/scipag/vulscan.git,,,,"[""Lua"",""Shell"",""Dockerfile""]",,scipag,"September 23, 2019",,1,0,0,98,1.4k,343,"vulnerability, vulnerability-scanners, vulnerability-detection, vulnerability-identification, vulnerability-assessment, security, security-audit, security-scanner, penetration-testing, nmap, nmap-scripts, exploit, vulnerability-scanning, vulnerability-databases, vulnerability-database-entry, nmap-scan-script, nse, nsescript, lua, lua-script",Yes,,vulscan
"Payload for teensy like a rubber ducky but the syntax is different. this Human interfaes device ( HID attacks ). Penetration With Teensy . Brutal is a toolkit to quickly create various payload,powershell attack , virus attack and launch listener for a Human Interface Device ( Payload Teensy )",https://github.com/Screetsec/Brutal.git,,,,"[""C++"",""Shell"",""Python"",""C""]",,Screetsec,"September 27, 2019",,1,0,0,69,564,184,"usb, rubberducky, penetration, penetration-testing, hacker, hacking, powershell-attack, payload, arduino, badusb, teensy, arduino-library",Yes,,Brutal
"Thefatrat a massive exploiting tool : Easy tool to generate backdoor and easy tool to post exploitation attack like browser attack and etc . This tool compiles a malware with popular payload and then the compiled malware can be execute on windows, android, mac . The malware that created with this tool also have an ability to bypass most AV softw…",https://github.com/Screetsec/TheFatRat.git,,,,"[""C"",""C++"",""RenderScript"",""Shell"",""Python"",""Ruby"",""Other""]",,Screetsec,"February 16, 2020",,3,0,7,398,3.7k,1.3k,"thefatrat, bypass, linux, autorun, bypass-av, antivirus, hacking, dracos, backdoor, metasploit-framework, malware, kali-linux, msfvenom, bypassantivirus, rat, remote, accessibility, trojan, remote-access, tool",Yes,,TheFatRat
"This tool will setting up your backdoor/rootkits when backdoor already setup it will be hidden your spesisifc process,unlimited your session in metasploit and transparent. Even when it killed, it will re-run again. There always be a procces which while run another process,So we can assume that this procces is unstopable like a Ghost in The Shell",https://github.com/Screetsec/Vegile.git,,,,"[""Shell"",""C""]",,Screetsec,"September 27, 2019",,1,0,0,31,396,112,"rootkit, msfvenom, indonesia, ghost, post-exploitation, backdoor, metasploit, infinite-scroll, unlimited, postgresql, linux, inject",Yes,,Vegile
,https://github.com/scrt/avcleaner,,,,,,,,,,,,,,,,,,
,https://github.com/secabstraction/Create-WMIshell.git,,,,"[""PowerShell"",""Visual Basic .NET""]",,secabstraction,,,1,0,0,7,51,7,,Yes,,Create-WMIshell
,https://github.com/secabstraction/WmiSploit.git,,,,"[""PowerShell""]",,secabstraction,,,1,0,0,12,137,34,,Yes,,WmiSploit
,https://github.com/secdev/scapy,,,,,,,,,,,,,,,,,,
,https://github.com/secfigo/Awesome-Fuzzing,,,,,,,,,,,,,,,,,,
Tunna is a set of tools which will wrap and tunnel any TCP communication over HTTP. It can be used to bypass network restrictions in fully firewalled environments.,https://github.com/SECFORCE/Tunna.git,,,,"[""Python"",""Java"",""ASP"",""PHP""]",,SECFORCE,"August 31, 2019",,1,0,0,56,833,237,,Yes,,Tunna
Aggressor Scripts for Cobalt Strike,https://github.com/secgroundzero/CS-Aggressor-Scripts.git,,,,[],,secgroundzero,"March 10, 2018",,1,0,0,3,38,4,,Yes,,CS-Aggressor-Scripts
WarBerryPi - Tactical Exploitation,https://github.com/secgroundzero/warberry.git,,,,"[""JavaScript"",""PHP"",""CSS"",""Python"",""HTML"",""Shell"",""Other""]",,secgroundzero,,,1,0,0,181,2.2k,305,,Yes,,warberry
"This tool will perform an NMap scan, or import the results of a scan from Nexpose, Nessus, or NMap. The processesd results will be used to launch exploit and enumeration modules according to the configurable Safe Level and enumerated service information.",https://github.com/seclib/apt2.git,,,,"[""Python"",""Other""]",,seclib,"March 31, 2018",,1,0,3,0,2,0,,Yes,,apt2
InjectProc - Process Injection Techniques [This project is not maintained anymore],https://github.com/secrary/InjectProc.git,,,,"[""C++""]",,secrary,"February 10, 2019",,1,0,0,63,901,192,,Yes,,InjectProc
Stealing Signatures and Making One Invalid Signature at a Time,https://github.com/secretsquirrel/SigThief.git,,,,"[""Python""]",,secretsquirrel,"December 7, 2017",,1,0,0,43,619,190,"pe, python, testing-antivirus, certificates, python3",Yes,,SigThief
"Patch PE, ELF, Mach-O binaries with shellcode (NOT Supported)",https://github.com/secretsquirrel/the-backdoor-factory.git,,,,"[""Python"",""C"",""Assembly"",""HTML"",""JavaScript"",""Shell"",""Other""]",,secretsquirrel,"April 24, 2018",,2,0,33,234,2.4k,667,"file-infector, bdf, python, capstone, pe, macho, elf",Yes,,the-backdoor-factory
Impacket is a collection of Python classes for working with network protocols.,https://github.com/SecureAuthCorp/impacket.git,,,,"[""Python"",""Other""]",,SecureAuthCorp,"February 20, 2020",,7,0,14,261,4.2k,1.2k,"impacket, smb, python, netbios, msrpc, wmi, dcerpc, dcom, pass-the-hash, kerberos",Yes,,impacket
"Secure Socket Funneling - Network tool and toolkit - TCP and UDP port forwarding, SOCKS proxy, remote shell, standalone and cross platform",https://github.com/securesocketfunneling/ssf.git,,,,"[""C++"",""CMake"",""Other""]",,securesocketfunneling,"February 14, 2018",,5,0,6,63,971,159,"cpp, network, socks, socks-proxy, socks-server, cpp11, port-forwarding",Yes,,ssf
Phishing Campaign Toolkit,https://github.com/securestate/king-phisher.git,,,,"[""Python"",""Shell"",""HTML"",""CSS"",""Jupyter Notebook"",""Ruby"",""Other""]",,securestate,"January 29, 2020",,4,0,31,100,1k,319,"king-phisher, python, phishing, security",Yes,,king-phisher
,https://github.com/securingsam/krackdetector,,,,,,,,,,,,,,,,,,
"Linux distro for intrusion detection, enterprise security monitoring, and log management",https://github.com/Security-Onion-Solutions/security-onion.git,,,,[],,Security-Onion-Solutions,,,3,0,38,310,2.5k,423,"intrusion-detection, network-security-monitoring, log-management, ids, nsm, hunting, dfir",Yes,,security-onion
,https://github.com/SecurityRiskAdvisors/cmd.jsp,,,,,,,,,,,,,,,,,,
Repository of resources for configuring a Red Team SIEM using Elastic,https://github.com/SecurityRiskAdvisors/RedTeamSIEM.git,,,,"[""Shell""]",,SecurityRiskAdvisors,"July 10, 2018",,1,0,0,5,34,10,,Yes,,RedTeamSIEM
Hardentools is a utility that disables a number of risky Windows features.,https://github.com/securitywithoutborders/hardentools.git,,,,"[""Go"",""Makefile""]",,securitywithoutborders,"November 29, 2019",,2,0,7,113,1.4k,168,"windows, security, hardening",Yes,,hardentools
,https://github.com/SecWiki/linux-kernel-exploits,,,,,,,,,,,,,,,,,,
windows-kernel-exploits Windows平台提权漏洞集合,https://github.com/SecWiki/windows-kernel-exploits.git,,,,"[""C"",""Python"",""C++"",""PowerShell"",""Ruby"",""C#"",""Other""]",,SecWiki,"July 29, 2019",,1,0,0,347,3.9k,1.8k,"windows, kernel, exploit, tool, collections, pentest",Yes,,windows-kernel-exploits
ADRecon is a tool which gathers information about the Active Directory and generates a report which can provide a holistic picture of the current state of the target AD environment.,https://github.com/sense-of-security/ADRecon.git,,,,"[""HTML"",""PowerShell""]",,sense-of-security,"December 13, 2018",,1,0,0,65,815,145,,Yes,,ADRecon
Quick python script to automatically load NTLM hashes from Responder logs and fires up Hashcat to crack them,https://github.com/sensepost/autoresponder.git,,,,"[""Python""]",,sensepost,,,1,0,0,11,72,28,,Yes,,autoresponder
(extensible) Data Exfiltration Toolkit (DET),https://github.com/sensepost/DET.git,,,,"[""Python""]",,sensepost,,,1,0,0,62,715,184,,Yes,,DET
"🔍 gowitness - a golang, web screenshot utility using Chrome Headless",https://github.com/sensepost/gowitness.git,,,,"[""Go"",""Other""]",,sensepost,"January 30, 2020",,1,0,14,32,616,92,"chrome, headless, headless-chrome, screenshot, security, footprinting, reporting",Yes,,gowitness
Python script to inject existing Android applications with a Meterpreter payload.,https://github.com/sensepost/kwetza.git,,,,"[""Smali"",""Python""]",,sensepost,"November 14, 2017",,1,0,0,54,476,226,,Yes,,kwetza
*DEPRECATED* mana toolkit for wifi rogue AP attacks and MitM,https://github.com/sensepost/mana.git,,,,"[""HTML"",""JavaScript"",""Python"",""Shell"",""ASP"",""Makefile"",""CSS""]",,sensepost,,,1,0,6,135,990,275,,No,,mana
Automated DLL Enumerator,https://github.com/sensepost/rattler.git,,,,"[""C++""]",,sensepost,"August 11, 2017",,1,0,0,25,307,95,"dll-preloading-attacks, dll",Yes,,rattler
"The successor to reDuh, pwn a bastion webserver and create SOCKS proxies through the DMZ. Pivot and pwn.",https://github.com/sensepost/reGeorg.git,,,,"[""Python"",""PHP"",""ASP"",""Java"",""JavaScript""]",,sensepost,"February 16, 2017",,2,0,0,107,1.6k,596,,Yes,,reGeorg
A tool to abuse Exchange services,https://github.com/sensepost/ruler.git,,,,"[""Go""]",,sensepost,"February 17, 2020",,7,0,17,88,1.2k,241,"mapi, exchange, shells, pentesting",Yes,,ruler
Frontpage and Sharepoint fingerprinting and attack tool.,https://github.com/sensepost/SPartan.git,,,,"[""Python""]",,sensepost,"November 8, 2018",,1,0,0,18,227,67,,Yes,,SPartan
Domain user enumeration tool,https://github.com/sensepost/UserEnum.git,,,,"[""Python""]",,sensepost,"June 3, 2018",,1,0,0,6,159,33,,Yes,,UserEnum
A rudimentary remote desktop tool for the X11 protocol exploiting unauthenticated x11 sessions,https://github.com/sensepost/xrdp.git,,,,"[""Python""]",,sensepost,,,1,0,0,9,59,29,,Yes,,xrdp
,https://github.com/sethsec/celerystalk,,,,,,,,,,,,,,,,,,
"macro_pack is a tool by @EmericNasi used to automatize obfuscation and generation of Office documents, VB scripts, shortcuts, and other formats for pentest, demo, and social engineering assessments. The goal of macro_pack is to simplify exploitation, antimalware bypass, and automatize the process from malicious macro and script generation to fin…",https://github.com/sevagas/macro_pack.git,,,,"[""Python"",""VBA"",""Batchfile""]",,sevagas,,,1,0,8,62,751,200,"pentest, social-engineering, vba, obfuscation, redteam, msoffice, macros, meterpreter",Yes,,macro_pack
"swap_digger is a tool used to automate Linux swap analysis during post-exploitation or forensics. It automates swap extraction and searches for Linux user credentials, web forms credentials, web forms emails, http basic authentication, Wifi SSID and keys, etc.",https://github.com/sevagas/swap_digger.git,,,,"[""Shell""]",,sevagas,,,1,0,0,27,301,72,"security, dfir, post-exploitation, hacking, forensics",Yes,,swap_digger
,https://github.com/shantanu561993/SharpChisel,,,,,,,,,,,,,,,,,,
SMBMap is a handy SMB enumeration tool,https://github.com/ShawnDEvans/smbmap.git,,,,"[""Python"",""PowerShell""]",,ShawnDEvans,"February 19, 2020",,1,0,6,54,777,206,,Yes,,smbmap
,https://github.com/shieldfy/API-Security-Checklist,,,,,,,,,,,,,,,,,,
,https://github.com/shr3ddersec/Shr3dKit,,,,,,,,,,,,,,,,,,
siberas JMX exploitation toolkit,https://github.com/siberas/sjet.git,,,,"[""Python"",""Java"",""JavaScript""]",,siberas,,,1,0,0,4,83,49,,Yes,,sjet
"SigPloit: Telecom Signaling Exploitation Framework - SS7, GTP, Diameter & SIP",https://github.com/SigPloiter/SigPloit.git,,,,"[""Java"",""Python""]",,SigPloiter,"June 28, 2019",,2,0,0,98,642,279,,Yes,,SigPloit
Rock-On is a all in one Recon tool that will just get a single entry of the Domain name and do all of the work alone.,https://github.com/SilverPoision/Rock-ON.git,,,,"[""Shell"",""Ruby""]",,SilverPoision,"November 30, 2019",,1,0,0,12,182,49,"rock-on, recon, reconaissance, subdomain-scanner, subdomain-enumeration, subdomain-bruteforcing, subdomain-takeover, portscanner",Yes,,Rock-ON
"Email recon made fast and easy, with a framework to build on",https://github.com/SimplySecurity/SimplyEmail.git,,,,"[""Python"",""HTML"",""Shell"",""Dockerfile""]",,SimplySecurity,"August 31, 2018",,4,0,21,57,680,187,"email-recon, emails, recon, kali, hacking",Yes,,SimplyEmail
,https://github.com/sindresorhus/awesome,,,,,,,,,,,,,,,,,,
,https://github.com/sindresorhus/awesome-nodejs,,,,,,,,,,,,,,,,,,
"Python script for analyis of the ""Trust.csv"" file generated by Veil PowerView. Provides graph based analysis and output.",https://github.com/sixdub/DomainTrustExplorer.git,,,,"[""Python""]",,sixdub,,,1,0,0,6,80,28,,Yes,,DomainTrustExplorer
The aim of Wordsmith is to assist with creating tailored wordlists. This is mostly based on geolocation.,https://github.com/skahwah/wordsmith.git,,,,"[""Ruby"",""Shell""]",,skahwah,"May 3, 2018",,1,0,3,15,114,12,,Yes,,wordsmith
,https://github.com/skizap/dos-over-tor,,,,,,,,,,,,,,,,,,
Enumerate usernames on a domain where you have no creds by using SMB Relay with low priv.,https://github.com/skorov/ridrelay.git,,,,"[""Python""]",,skorov,,,1,0,0,17,348,55,"pentesting, activedirectory, python, impacket",Yes,,ridrelay
,https://github.com/slyd0g/SharpClipboard,,,,,,,,,,,,,,,,,,
,https://github.com/Smaash/snitch,,,,,,,,,,,,,,,,,,
Password Hash Identification,https://github.com/SmeegeSec/HashTag.git,,,,"[""Python""]",,SmeegeSec,,,1,0,0,24,193,35,,No,,HashTag
"The exploit samples database is a repository for **RCE** (remote code execution) exploits and Proof-of-Concepts for **WINDOWS**, the samples are uploaded for education purposes for red and blue teams.",https://github.com/smgorelik/Windows-RCE-exploits.git,,,,[],,smgorelik,"July 29, 2019",,1,0,0,59,641,164,,Yes,,Windows-RCE-exploits
"SpiderFoot, the most complete OSINT collection and reconnaissance tool.",https://github.com/smicallef/spiderfoot.git,,,,"[""Python"",""JavaScript"",""Other""]",,smicallef,"February 2, 2020",,2,0,26,248,4.1k,771,"reconnaissance, footprinting, osint, spiderfoot, threatintel, python, infosec, intelligence-gathering",Yes,,spiderfoot
,https://github.com/SnaffCon/Snaffler,,,,,,,,,,,,,,,,,,
,https://github.com/snare/voltron,,,,,,,,,,,,,,,,,,
A curated list of amazingly awesome Burp Extensions,https://github.com/snoopysecurity/awesome-burp-extensions.git,,,,[],,snoopysecurity,,,1,0,0,69,1.2k,250,,Yes,,awesome-burp-extensions
,https://github.com/sobolevn/awesome-cryptography,,,,,,,,,,,,,,,,,,
,https://github.com/Soledge/BlockEtw,,,,,,,,,,,,,,,,,,
,https://github.com/SolomonSklash/SyscallPOC,,,,,,,,,,,,,,,,,,
,https://github.com/sophron/wifiphisher,,,,,,,,,,,,,,,,,,
,https://github.com/sorrycc/awesome-javascript,,,,,,,,,,,,,,,,,,
Extracts Key Values from .keytab files,https://github.com/sosdave/KeyTabExtract.git,,,,"[""Python""]",,sosdave,"April 16, 2019",,1,0,0,0,42,13,,Yes,,KeyTabExtract
,https://github.com/soxrok2212/PSKracker,,,,,,,,,,,,,,,,,,
,https://github.com/spencerdodd/kernelpop,,,,,,,,,,,,,,,,,,
DoHC2 allows the ExternalC2 library from Ryan Hanson (https://github.com/ryhanson/ExternalC2) to be leveraged for command and control (C2) via DNS over HTTPS (DoH).,https://github.com/SpiderLabs/DoHC2.git,,,,"[""C#"",""Python"",""Go""]",,SpiderLabs,,,1,0,0,31,326,69,,Yes,,DoHC2
,https://github.com/SpiderLabs/ikeforce.git,,,,"[""Python""]",,SpiderLabs,"September 18, 2019",,1,0,0,27,183,51,,Yes,,ikeforce
Portia aims to automate a number of techniques commonly performed on internal network penetration tests after a low privileged account has been compromised.,https://github.com/SpiderLabs/portia.git,,,,"[""PowerShell"",""Python"",""Other""]",,SpiderLabs,,,1,0,0,42,454,122,,Yes,,portia
"Responder is a LLMNR, NBT-NS and MDNS poisoner, with built-in HTTP/SMB/MSSQL/FTP/LDAP rogue authentication server supporting NTLMv1/NTLMv2/LMv2, Extended Security NTLMSSP and Basic HTTP authentication.",https://github.com/SpiderLabs/Responder.git,,,,"[""Python"",""Other""]",,SpiderLabs,"September 9, 2019",,1,0,15,262,3.1k,1.1k,,Yes,,Responder
,https://github.com/SpiderLabs/sheepl,,,,,,,,,,,,,,,,,,
,https://github.com/SpiderLabs/social_mapper,,,,,,,,,,,,,,,,,,
"Wireless, encrypted file transfer over automatically configured ad hoc networking. No network infrastructure required (access point, router, switch). Just two laptops with wireless chips in close range. Mac, Windows, and Linux.",https://github.com/spieglt/FlyingCarpet.git,,,,"[""Go"",""C++"",""PowerShell"",""Other""]",,spieglt,"June 22, 2019",,2,0,8,15,647,23,,Yes,,FlyingCarpet
Web application security scanner created by lcamtuf for google - Unofficial Mirror,https://github.com/spinkham/skipfish.git,,,,"[""C""]",,spinkham,,,1,0,0,30,434,102,,No,,skipfish
"Official home of the DB Browser for SQLite (DB4S) project. Previously known as ""SQLite Database Browser"" and ""Database Browser for SQLite"". Website at:",https://github.com/sqlitebrowser/sqlitebrowser.git,,,,"[""C++"",""C"",""CMake"",""Yacc"",""QMake"",""Batchfile"",""Other""]",,sqlitebrowser,"February 20, 2020",,14,0,31,503,12.6k,1.5k,"database-browser, sqlite, sqlitebrowser, c-plus-plus, cross-platform, database, database-gui",Yes,,sqlitebrowser
Automatic SQL injection and database takeover tool,https://github.com/sqlmapproject/sqlmap.git,,,,"[""Python"",""C"",""Shell"",""HTML"",""C++"",""Perl""]",,sqlmapproject,"February 18, 2020",,2,0,59,920,16.5k,3.6k,"sql-injection, detection, exploitation, takeover, python, database, pentesting, vulnerability-scanner",Yes,,sqlmap
"❄️ PcapXray - A Network Forensics Tool - To visualize a Packet Capture offline as a Network Diagram including device identification, highlight important communication and file extraction",https://github.com/Srinivas11789/PcapXray.git,,,,"[""Python"",""Shell"",""Dockerfile""]",,Srinivas11789,"August 22, 2019",,46,0,17,59,945,180,"forensics, pcap, network, python, computer-forensics, tor-traffic, forensic-analysis, cybersecurity, network-diagram, tor, traffic, packets",Yes,,PcapXray
,https://github.com/sroberts/awesome-iocs,,,,,,,,,,,,,,,,,,
ezXSS is an easy way for penetration testers and bug bounty hunters to test (blind) Cross Site Scripting.,https://github.com/ssl/ezXSS.git,,,,"[""PHP"",""HTML"",""JavaScript""]",,ssl,,,1,0,13,44,765,152,"payload, xss, blind, php, test, xss-vulnerability, xss-exploitation, xss-detection, xss-attacks, xss-injection, xss-scanner, blind-xss, easy-to-use, easy, bug, bugbounty, penetration-testing, alert",No,,ezXSS
Reflective DLL injection is a library injection technique in which the concept of reflective programming is employed to perform the loading of a library from memory into a host process.,https://github.com/stephenfewer/ReflectiveDLLInjection.git,,,,"[""C""]",,stephenfewer,"September 5, 2013",,1,0,0,107,1.1k,454,,No,,ReflectiveDLLInjection
"A fully automated HTTPS server powered by Nginx, Let's Encrypt and Docker.",https://github.com/SteveLTN/https-portal.git,,,,"[""Ruby"",""HTML"",""Dockerfile"",""Shell""]",,SteveLTN,"February 13, 2020",,7,0,33,90,3.4k,207,,Yes,,https-portal
,https://github.com/stevenaldinger/decker,,,,,,,,,,,,,,,,,,
An Python Script For Generating Payloads that Bypasses All Antivirus so far .,https://github.com/stormshadow07/HackTheWorld.git,,,,"[""Python"",""Shell""]",,stormshadow07,"June 20, 2018",,1,0,0,19,329,74,"bypass, antivirus, malware, metasploit, bypass-av, bypass-antivirus, python, bypassantivirus, bypassing-avs, bypass-uac, antivirus-evasion, evasion, backdoor, hacking, windows, fud, undetectable",Yes,,HackTheWorld
Imports an LDAP file from Active Directory for SQL based offline reconnisance,https://github.com/stufus/ADOffline.git,,,,"[""Python""]",,stufus,,,2,0,0,8,34,13,,Yes,,ADOffline
C# Targeted Attack Reconnissance Tools,https://github.com/stufus/reconerator.git,,,,"[""C#""]",,stufus,,,1,0,0,5,96,14,,Yes,,reconerator
,https://github.com/subfinder/subfinder,,,,,,,,,,,,,,,,,,
,https://github.com/SukaraLin/CVE-2019-2890,,,,,,,,,,,,,,,,,,
Nikto web server scanner,https://github.com/sullo/nikto.git,,,,"[""Perl"",""HTML"",""Roff"",""Dockerfile""]",,sullo,"January 30, 2020",,5,0,0,210,3.6k,606,,Yes,,nikto
,https://github.com/sundaysec/Android-Exploits,,,,,,,,,,,,,,,,,,
,https://github.com/sundowndev/hacker-roadmap,,,,,,,,,,,,,,,,,,
,https://github.com/svaksha/pythonidae,,,,,,,,,,,,,,,,,,
Malicious WMI Events using PowerShell,https://github.com/Sw4mpf0x/PowerLurk.git,,,,"[""PowerShell""]",,Sw4mpf0x,,,1,0,0,10,150,31,,Yes,,PowerLurk
A list of useful payloads and bypass for Web Application Security and Pentest/CTF,https://github.com/swisskyrepo/PayloadsAllTheThings.git,,,,"[""Python"",""Ruby"",""ASP"",""PHP"",""Jupyter Notebook"",""Shell"",""Other""]",,swisskyrepo,"February 22, 2020",,1,0,3,778,12.5k,3.9k,"python, pentest, payload, bypass, web-application, hacking, xss-vulnerability, vulnerability, bounty, methodology, privilege-escalation, penetration-testing, cheatsheet, security, intruder, enumeration, sql, ssti, xxe-injection, bugbounty",Yes,,PayloadsAllTheThings
Automatic SSRF fuzzer and exploitation tool,https://github.com/swisskyrepo/SSRFmap.git,,,,"[""Python"",""Java"",""Dockerfile""]",,swisskyrepo,"January 28, 2020",,1,0,0,33,961,199,"ssrf, server-side-request-forgery, exploitation, vulnerability, ssrfmap, pentest, ctf",Yes,,SSRFmap
WPScan rewritten in Python + some WPSeku ideas,https://github.com/swisskyrepo/Wordpresscan.git,,,,"[""Python""]",,swisskyrepo,,,1,0,0,32,368,137,"python, wordpress, wordpress-plugin, wordpress-theme, vulnerabilities, vulnerability-scanners, wpscan, wordpress-scanner, wordpress-security",Yes,,Wordpresscan
,https://github.com/sysdream/chashell,,,,,,,,,,,,,,,,,,
,https://github.com/sysdream/ligolo,,,,,,,,,,,,,,,,,,
Perform a MitM attack and extract clear text credentials from RDP connections,https://github.com/SySS-Research/Seth.git,,,,"[""Python"",""Shell""]",,SySS-Research,"January 9, 2020",,1,0,0,86,998,279,"rdp, mitm, arp-spoofing, security, proof-of-concept",Yes,,Seth
,https://github.com/t94j0/satellite,,,,,,,,,,,,,,,,,,
"Automated script for setting up CobaltStrike redirectors (nginx reverse proxy, letsencrypt)",https://github.com/taherio/redi.git,,,,"[""Shell""]",,taherio,"October 31, 2017",,1,0,0,4,44,19,,Yes,,redi
,https://github.com/tanprathan/MobileApp-Pentest-Cheatsheet.git,,,,,,,,,,,,,,,,,,
Interactive CTF Exploration Tool,https://github.com/taviso/ctftool.git,,,,"[""C"",""Shell"",""C++"",""Makefile""]",,taviso,,,1,0,4,54,1.4k,246,"security, reverse-engineering, windows, windows-internals",Yes,,ctftool
,https://github.com/techgaun/github-dorks,,,,,,,,,,,,,,,,,,
"A POSIX-compliant, fully automated WPA PSK handshake capture script aimed at penetration testing",https://github.com/tehw0lf/airbash.git,,,,"[""Shell"",""C""]",,tehw0lf,"January 19, 2020",,1,0,0,19,289,54,,Yes,,airbash
一个fuzzdb扩展库,https://github.com/tennc/fuzzdb.git,,,,"[""HTML"",""Roff"",""Java"",""ASP"",""PHP"",""Shell"",""Other""]",,tennc,"January 14, 2020",,1,0,3,65,808,485,,Yes,,fuzzdb
This is a webshell open source project,https://github.com/tennc/webshell.git,,,,"[""PHP"",""Java"",""ASP"",""PowerShell"",""Perl"",""Python"",""Other""]",,tennc,"February 17, 2020",,1,0,4,463,5.3k,4k,,Yes,,webshell
C# implementation of harmj0y's PowerView,https://github.com/tevora-threat/SharpView.git,,,,"[""C#""]",,tevora-threat,"November 29, 2018",,1,0,0,12,260,49,,Yes,,SharpView
A tool to identify and exploit sudo rules' misconfigurations and vulnerabilities within sudo,https://github.com/TH3xACE/SUDO_KILLER.git,,,,"[""Shell"",""C"",""Other""]",,TH3xACE,"February 21, 2020",,2,0,0,18,556,80,"sudo-exploitation, abuse-sudo, ctf, exploits, cve, pentest, pentest-tool, privilege-escalation, sudo, linux-exploits, misconfiguration",No,,SUDO_KILLER
,https://github.com/The-Art-of-Hacking/h4cker.git,,,,,,,,,,,,,,,,,,
,https://github.com/TheM4hd1/JCS,,,,,,,,,,,,,,,,,,
"A DNS meta-query spider that enumerates DNS records, and subdomains.",https://github.com/TheRook/subbrute.git,,,,"[""Python""]",,TheRook,"February 12, 2017",,1,0,3,120,2.3k,517,,Yes,,subbrute
,https://github.com/TheTorProject/gettorbrowser.git,,,,[],,TheTorProject,"October 9, 2019",,2,0,0,13,78,34,,Yes,,gettorbrowser
A (partial) Python rewriting of PowerSploit's PowerView,https://github.com/the-useless-one/pywerview.git,,,,"[""Python""]",,the-useless-one,,,5,0,3,14,217,50,"pentest, python, reconaissance, active-directory, linux",Yes,,pywerview
OSINT Tool for Finding Passwords of Compromised Email Addresses,https://github.com/thewhiteh4t/pwnedOrNot.git,,,,"[""Python"",""Dockerfile""]",,thewhiteh4t,"September 3, 2019",,3,0,0,43,627,140,"haveibeenpwned, api, pwnedornot, passwords, hacked-emails, osint",Yes,,pwnedOrNot
"Generates x86, x64, or AMD64+x86 position-independent shellcode that loads .NET Assemblies, PE files, and other Windows payloads from memory and runs them with parameters",https://github.com/TheWover/donut.git,,,,"[""C"",""Go"",""C#"",""C++"",""Python"",""Makefile""]",,TheWover,"February 20, 2020",,3,0,4,28,710,147,,Yes,,donut
"📝 A curated list of awesome Raspberry Pi tools, projects, images and resources",https://github.com/thibmaek/awesome-raspberry-pi.git,,,,"[""Shell"",""Ruby""]",,thibmaek,"February 5, 2020",,1,0,0,362,6.5k,659,"awesome, raspberry-pi, resources, list, awesome-list",Yes,,awesome-raspberry-pi
Exploitation Framework for Embedded Devices,https://github.com/threat9/routersploit.git,,,,"[""Python"",""Other""]",,threat9,"December 15, 2019",,3,0,10,504,7.7k,1.6k,"python, security, infosec, router-exploitation-framework, routersploit-framework, exploits, embedded, router, routersploit, scanner, creds, dictionary-attack, bruteforce",Yes,,routersploit
Convert Cobalt Strike profiles to modrewrite scripts,https://github.com/threatexpress/cs2modrewrite.git,,,,"[""Python""]",,threatexpress,"February 5, 2020",,1,0,0,9,160,39,,No,,cs2modrewrite
